gene_id	length	tb_0h_1_NumReads	tb_0h_2_NumReads	tb_0h_3_NumReads	tb_0h_4_NumReads	DMSO_d1_1_NumReads	DMSO_d1_2_NumReads	DMSO_d1_3_NumReads	DMSO_d1_4_NumReads	DMSO_d2_1_NumReads	DMSO_d2_2_NumReads	DMSO_d2_3_NumReads	DMSO_d2_4_NumReads	DMSO_d3_1_NumReads	DMSO_d3_2_NumReads	DMSO_d3_3_NumReads	DMSO_d3_4_NumReads	DMSO_d4_1_NumReads	DMSO_d4_2_NumReads	DMSO_d4_3_NumReads	DMSO_d4_4_NumReads	pel_d1_1_NumReads	pel_d1_2_NumReads	pel_d1_3_NumReads	pel_d1_4_NumReads	pel_d2_1_NumReads	pel_d2_2_NumReads	pel_d2_3_NumReads	pel_d2_4_NumReads	pel_d3_1_NumReads	pel_d3_2_NumReads	pel_d3_3_NumReads	pel_d3_4_NumReads	pel_d4_1_NumReads	pel_d4_2_NumReads	pel_d4_3_NumReads	pel_d4_4_NumReads	phago_4h_1_NumReads	phago_4h_2_NumReads	phago_4h_3_NumReads	phago_4h_4_NumReads	tb_0h_1_TPM	tb_0h_2_TPM	tb_0h_3_TPM	tb_0h_4_TPM	DMSO_d1_1_TPM	DMSO_d1_2_TPM	DMSO_d1_3_TPM	DMSO_d1_4_TPM	DMSO_d2_1_TPM	DMSO_d2_2_TPM	DMSO_d2_3_TPM	DMSO_d2_4_TPM	DMSO_d3_1_TPM	DMSO_d3_2_TPM	DMSO_d3_3_TPM	DMSO_d3_4_TPM	DMSO_d4_1_TPM	DMSO_d4_2_TPM	DMSO_d4_3_TPM	DMSO_d4_4_TPM	pel_d1_1_TPM	pel_d1_2_TPM	pel_d1_3_TPM	pel_d1_4_TPM	pel_d2_1_TPM	pel_d2_2_TPM	pel_d2_3_TPM	pel_d2_4_TPM	pel_d3_1_TPM	pel_d3_2_TPM	pel_d3_3_TPM	pel_d3_4_TPM	pel_d4_1_TPM	pel_d4_2_TPM	pel_d4_3_TPM	pel_d4_4_TPM	phago_4h_1_TPM	phago_4h_2_TPM	phago_4h_3_TPM	phago_4h_4_TPM
Rv2663	234	1275	1212	0	1209	5	5	12	4	3	12	16	2	10	8	14	18	88	38	121	20	6	12	5	4	20	10	10	7	33	24	37	23	209	98	90	176	11	16	4	7	135.449904819825	140.267810487782	0	146.702707403094	75.6307836618822	79.1892426001275	101.169342706735	59.6746393439084	49.1787922111895	97.4611594936875	69.986207150197	16.5968678393305	45.0673802121666	48.2862797041915	52.7710435547912	53.7110577830691	72.494616667014	67.1898989227342	86.6614290806951	61.78455356266	56.175262635036	89.5819459995982	63.1232419137156	74.1510372857054	106.051724338798	83.0824711217649	83.8947955092652	56.3461166458076	81.7718919879801	72.3949556222479	92.6053758433992	83.2748559260006	85.6249550023159	72.5441679709128	72.7459867390195	85.5129318810991	88.439528752079	152.52797423517	54.9221877375826	109.636175101135
Rv2664	255	1727	1710	1	1293	3	5	11	6	2	3	14	4	19	9	18	26	81	38	94	28	10	10	6	6	20	5	7	13	26	26	40	22	203	104	118	132	19	8	10	6	168.359076158334	181.604742407885	10391.1624833465	143.974649466565	41.6414197103069	72.66777556247	85.1012706297828	82.1403859204385	30.0858493527277	22.3587365897283	56.1948075058934	30.4601339168889	78.5763029110952	49.8484828710918	62.2609623117033	71.1934805124602	61.2327524200795	61.6566131290973	61.7794456023001	79.3749794004997	85.9151075594668	68.5038410585163	69.5098287426327	102.066721910912	97.3180529226613	38.1201926323392	53.8900686447751	96.025146687141	59.1206406244647	71.969102942117	91.8692440799381	73.0944515442542	76.3177898962381	70.6456531308577	87.5234067903184	58.8530178240506	140.179017765327	69.9834234726074	125.997960103866	86.2348402476155
Rv2665	282	3047	3019	0	2421	13	19	33	16	24	35	60	39	94	55	84	104	454	184	546	137	31	35	23	18	53	46	38	65	128	98	123	95	938	452	328	894	36	22	21	26	268.601060316301	289.924729208657	0	243.76613220514	163.169392836486	249.698845815721	230.859829899943	198.069015694675	326.463471699811	235.876742391637	217.776229696092	268.551446634273	351.5255656549	275.46295203588	262.732429613216	257.508333768473	310.345667965704	269.963446063573	324.488916976318	351.186031580099	240.836498318293	216.807369307538	240.942757432353	276.883128588113	233.200972562015	317.127559983928	264.536355201555	434.156248319521	263.18844926112	245.295674103042	255.450251823339	285.414746721399	318.877339294993	277.639729264275	219.992118762539	360.432045813153	240.172337268702	174.027928050234	239.262083814256	337.906022956082
Rv2666	804	22	15	0	6	0	0	0	0	0	0	1	1	0	1	1	2	2	2	1	2	0	1	1	0	0	0	2	0	4	1	1	1	10	3	3	4	0	0	0	0	0.680222524643899	0.505250167081378	0	0.211896062691035	0	0	0	0	0	0	1.2730699994672	2.41521584229063	0	1.75668368326816	1.09705261121368	1.73692475417885	0.47952680631166	1.02922468891855	0.208449224999822	1.79820715592817	0	2.17269645148279	3.67433796214166	0	0	0	4.88342839531544	0	2.88476145412141	0.877923902135469	0.728440834589062	1.05377007823297	1.19237779229105	0.646334728342735	0.7057446474681	0.565638457151097	0	0	0	0
Rv2667	759	167	196	0	153	1	1	5	0	1	3	4	2	9	4	4	12	29	15	38	2	2	1	4	0	2	0	2	2	7	8	9	5	61	33	37	30	2	4	1	1	5.46964414533999	6.99335461830056	0	5.72370629419184	4.66340009930973	4.88281495874304	12.9960618101537	0	5.05394702565584	7.51182849852532	5.39419383173455	5.1168209148924	12.5048620193443	7.44333955914415	4.64838102458918	11.0394268961249	7.36538011591743	8.17684436650707	8.390699238728	1.90482022841403	5.77295189134757	2.30151244662999	15.5687363455172	0	3.26957885313289	0	5.17295972310094	4.96329429516995	5.34764079835155	7.439797810982	6.94466123726805	5.58123282542365	7.70473997959451	7.53120466068926	9.2202423244976	4.49380750542966	4.95744394010935	11.7561086861099	4.23313304696783	4.82869658830522
Rv2668	522	2651	3165	0	2968	12	10	30	4	6	17	25	10	28	18	36	27	105	44	129	16	5	7	10	7	21	11	15	16	43	34	47	26	313	184	163	277	23	19	12	6	126.247736843966	164.200496828263	0	161.443691350531	81.368291387956	70.9972519863212	113.37943579203	26.7507003955451	44.091330947963	61.8934374945544	49.0205114737371	37.1998761916028	56.5673324042367	48.7025407361242	60.8296758217791	36.116056095512	38.7755296827877	34.8753377348493	41.4167046361715	22.1572192086781	20.9850119038928	23.4251640401248	56.5932513709175	58.1702102844758	49.9174495594685	40.968253001422	56.4120176700232	57.7339520311723	47.7643548811712	45.9749574497609	52.7324181177231	42.1992523283181	57.483573981921	61.0575826130976	59.0608221839013	60.3315179670529	82.8947307111963	81.1948483536357	73.8608731643352	42.1262150634903
Rv2669	471	1688	2295	0	1858	6	2	9	3	2	14	17	9	9	10	15	21	74	42	80	17	4	2	7	3	17	7	10	11	25	23	23	22	160	101	105	172	13	8	4	2	89.0914263429374	131.957183764362	0	112.008888578158	45.0894353551094	15.7369705039744	37.6968569958216	22.2354547873799	16.2885171654895	56.4902262033475	36.9433561628826	37.1050994369745	20.1511470757586	29.986702364068	28.0901369240699	31.1318869952821	30.2865465693402	36.8947550906599	28.4659323821412	26.0911840841042	18.6058194714769	7.41761336302405	43.9048281336162	27.6295266319348	44.7849001507151	28.8936491926647	41.6802168772146	43.9899618581464	30.7769136028877	34.4682989347964	28.5994223210635	39.5734291800102	32.5663437792613	37.1443491014462	42.164871294591	41.5185833134346	51.9268570669416	37.8891146189276	27.2861824428754	15.5625507877862
Rv2670c	1110	494	522	0	500	4	10	13	6	12	14	30	17	41	19	40	54	245	81	305	70	8	18	16	6	34	17	19	22	68	67	97	69	573	306	233	460	30	18	13	18	11.0633931796874	12.7355815088318	0	12.7901227029724	12.7550294608147	33.3878968800538	23.1048904289705	18.870088657398	41.469684242949	23.9701770646637	27.6634670154495	29.7397929120976	38.9528329509483	24.1757657167608	31.7848756546233	33.9686149222653	42.548283922194	30.1924453338431	46.0503774364471	45.5869814124492	15.7898035514696	28.3272640052783	42.5825977882795	23.4477604389933	38.0066449927691	29.7749612722865	33.6032667418192	37.3320216850216	35.5215491485869	42.605409693904	51.179859286425	52.6657196937409	49.4881900798332	47.7519084702081	39.7022691590072	47.1161547280994	50.8472966289594	36.1738641598275	37.6291205175059	59.4321196301134
Rv2671	777	853	903	0	870	11	5	18	8	15	22	35	13	38	30	52	87	253	131	353	64	14	27	15	1	43	18	23	26	95	65	99	59	503	297	289	368	17	18	9	8	27.2905563397146	31.4729887861935	0	31.7925907188171	50.1090443103436	23.848497771467	45.7019810682933	35.9430260140915	74.0530075766946	53.8106015737348	46.1057783590824	32.4888493997705	51.5751795169351	54.5318023686333	59.0290547871575	78.1817327575947	62.7680223458606	69.7567960975917	76.1394999300507	59.5421798040152	39.474508878674	60.7012800113107	57.0302648950172	5.58280010452222	68.6674678440786	45.0377565463158	58.1109124106648	63.0280885591273	70.8938480906672	59.0480091706559	74.6215915958185	64.33286670664	62.0607320123563	66.210629391465	70.3492077679528	53.8470339749708	41.1620972710624	51.6769487997535	37.2156136986322	37.7346791302307
Rv2672	1587	4136	4568	0	5198	52	27	66	35	36	81	143	67	188	97	189	256	973	507	1339	188	86	109	73	37	149	113	90	102	319	291	367	223	2279	1304	1340	1620	80	83	65	61	64.7870164114522	77.9507725954672	0	93.0008748193524	115.976732904572	63.0520018585515	82.0447032536658	76.9904373387854	87.0157835721614	97.0005680026965	92.2289880143309	81.9803698755587	124.92780027055	86.3265577131174	105.043305979575	112.634152679303	118.188400870561	132.180466759449	141.403442891561	85.6340920078305	118.722010635104	119.978844500407	135.887992233156	101.134165220485	116.496516093148	138.428903680007	111.331089692825	121.061221721319	116.551997275873	129.428221700834	135.437668670778	119.050122789254	137.669370312512	142.328853297664	159.70196458648	116.057463401096	94.8380579847006	116.666600330634	131.595222981826	140.871974380556
Rv2673	1302	2057	2295	0	2763	21	16	45	34	29	69	112	70	111	93	147	174	659	286	749	291	46	46	34	17	105	50	57	49	210	200	259	143	1549	852	742	1215	62	43	33	24	39.2742304666517	47.7356632511632	0	60.2556236888282	57.0890431512272	45.5429376797047	68.184407238986	91.1619490438047	85.4396528277347	100.717350306265	88.0471638341187	104.399652537724	89.9063082665757	100.883834381972	99.5840660630738	93.3136810332582	97.5693413782429	90.8848087053331	96.4111286466917	161.565183959131	77.4027812344505	61.7165941333637	77.1441647719695	56.6384075120077	100.064933448704	74.6593634504339	85.9438389018878	70.887049973758	93.5221052061942	108.425624779864	116.503537351373	93.0522683829503	114.053957988334	113.349836045213	107.789214759537	106.096310148353	89.5880940605475	73.6720658964228	81.434165458835	67.5572481202518
Rv2674	411	4494	4843	0	5298	27	22	53	20	26	65	110	49	83	69	113	146	545	252	703	95	30	64	28	26	89	42	64	59	183	117	211	133	1316	653	656	946	60	33	35	31	271.816379197384	319.112563435002	0	366.014101163923	232.523256046604	198.377723068349	254.400281477884	169.876710541053	242.66323748003	300.564524715934	273.942361929147	231.508134605551	212.968043425961	237.113829715291	242.504680861277	248.037926209891	255.619289525113	253.685104345998	286.661808663258	167.088883904858	159.914981223825	272.015252086371	201.257168378912	274.412962801844	268.690171664209	198.670201018176	305.695488454198	270.390853810226	258.175621817392	200.935634126714	300.670600834615	274.164822398074	306.961561173392	275.209641846452	301.886995090199	261.688297015699	274.649631426496	179.109035438562	273.608708984672	276.434068190349
Rv2675c	753	3875	4293	0	4132	7	8	29	10	13	21	57	32	51	33	71	108	344	154	399	74	44	50	36	20	70	36	33	28	104	64	114	67	637	366	394	513	20	18	20	12	127.926673640473	154.396399264578	0	155.809172854282	32.9039106608667	39.3737748067566	75.9777733076474	46.3607755859049	66.2248277584942	53.0017859397942	77.4797502464581	82.5214783405755	71.4255133402386	61.8968545610503	83.1662035305731	100.146514113451	88.0648114093318	84.6178513168257	88.804352699924	71.0399289170665	128.016933176257	115.992559561233	141.235110194194	115.214759129184	115.347094599569	92.9464457808429	86.0339456736449	70.0397943963824	80.0837363040558	59.9926325475202	88.6666309895021	75.3844443217182	81.098791708669	84.1934672426058	98.9654565942253	77.4564119949814	49.9694548544887	53.3240228650843	85.3372638153673	58.4060670999786
Rv2676c	696	4067	4171	0	4229	17	15	29	13	22	40	46	44	64	58	78	106	413	171	499	94	46	71	34	22	57	65	44	44	133	117	144	91	837	467	443	702	33	29	10	21	145.261093665902	162.293903381679	0	172.526626698466	86.4538095997033	79.8719084846114	82.200090949222	65.2048322141412	121.251160106898	109.223713225684	67.6483058337572	122.759591432289	96.9725698358344	117.697806778967	98.848223210391	106.341720725674	114.387812564224	101.653683283964	120.156602403776	97.6302471382378	144.79658213686	178.198569305235	144.312790995839	137.11549567055	101.617665174632	181.563848529029	124.106438874051	119.076276064293	110.80219533481	118.655956359309	121.17236503647	110.773037361835	115.288541748086	116.22509951216	120.386246445406	114.673444800193	89.2019384827003	92.9467342995567	46.1630457277095	110.581314541662
Rv2677c	1359	1313	1181	0	945	12	8	25	13	12	33	35	23	53	40	63	90	298	155	368	38	19	21	14	8	40	44	18	42	70	73	94	61	481	355	332	451	17	8	8	7	24.0176021334331	23.5343222785273	0	19.7442225302177	31.2540456986851	21.8163741203	36.2914308826587	33.3940862553659	33.8714860262497	46.1488271774745	26.3606988852149	32.8639965825153	41.1277151869971	41.5709692817543	40.8888218272224	46.2413080251588	42.2703409042764	47.1898383859566	45.3821111840671	20.2129599072543	30.6297789643574	26.9932353839849	30.4329272272748	25.5354565487197	36.5211236133607	62.9446006379464	26.0018306611497	58.2118820976555	29.8665148340606	37.9154596498418	40.5096721963966	38.0287709469153	33.9309131233234	45.2481869422574	46.2062809073743	37.7304575270081	23.5341792344485	13.13154745071	18.913601075194	18.877752004169
Rv2678c	1074	2519	2473	0	2188	12	13	21	16	9	35	48	29	36	38	51	77	291	160	367	33	17	28	18	9	57	41	33	27	82	71	99	56	602	343	346	477	19	23	15	10	58.3053307017394	62.3578438986075	0	57.8456521531751	39.5477170433082	44.8591575399605	38.5743443560595	52.0069482550263	32.1447971436267	61.9341167173573	45.7451745059947	52.4331215817955	35.3489395630625	49.9722531575502	41.8841203633199	50.0603061832888	52.2309169980918	61.6384841631669	57.2688043968784	22.2113744232244	34.6780252579412	45.5416596981198	49.5111908641658	36.3505783341935	65.8527886047896	74.2172465495542	60.3198892851532	47.3523230870195	44.2706129300085	46.662391088921	53.9860117969748	44.1759255143029	53.7356043287902	55.3199940113385	60.9332306056071	50.4950822684131	33.2827276817118	47.7715058969789	44.8735751766561	34.1245876212631
Rv2679	831	1737	1879	0	1420	14	16	23	22	17	41	44	47	70	50	94	129	441	224	511	81	35	43	23	14	68	36	38	43	122	93	148	106	748	504	460	705	29	28	29	21	51.9616785005135	61.2346178429611	0	48.5193535605899	59.630913905253	71.3560828627864	54.6022264789056	92.4202898142118	78.4730186185767	93.7667834117968	54.1950954285821	109.826926893476	88.8331754362562	84.9803659053912	99.772380439332	108.391629244533	102.300206108957	111.527827662741	103.056694820489	70.4611569330119	92.2734458445537	90.3904473172841	81.7639682261414	73.0802641841067	101.533997453607	84.2222306533992	89.7704598878924	97.4651238937796	85.1264986497777	78.9941347899799	104.306416112421	108.070398492571	86.2919934129362	105.056226746943	104.69819511416	96.4546300488522	65.6548126147695	75.1627021050567	112.124538503982	92.6168410601646
Rv2680	735	2128	1930	0	1994	14	19	30	12	29	43	72	40	81	59	73	117	440	225	582	116	42	44	31	20	83	36	41	57	112	161	161	112	1099	593	493	921	24	21	14	9	71.9728435425815	71.1117269173257	0	77.0309936963182	67.419441435735	95.8028224762359	80.5225380727073	56.9953698223451	151.350242151987	111.185281953003	100.265953917221	105.678015630023	116.218656400191	113.374213876882	87.6030093297322	111.149005289861	115.399593878104	126.657650493446	132.706433953356	114.087069517336	125.190585300937	104.573210432184	124.597550161114	118.036345067041	140.118135381505	95.2226852693533	109.508390219849	146.072789858461	88.3561222519473	154.614940936087	128.288837268771	129.1018884418	143.344251395538	139.752517506314	126.865041907585	142.464703164991	61.4318359272326	63.734903519696	61.1990091933063	44.8773148227387
Rv2681	1317	3053	2604	0	2282	26	15	32	25	18	45	88	51	74	52	95	143	531	237	611	93	29	31	17	13	67	45	50	55	154	128	187	134	1118	666	651	984	22	12	6	15	57.6269197094364	53.5459293244366	0	49.1991444329281	69.8766420347595	42.2102113176079	47.9344493918014	66.2673956267775	52.4275051363022	64.9371051296209	68.3919883085068	75.1962873176044	59.2548789486619	55.7657034396927	63.624053488611	75.8153807279616	77.7226660052388	74.4558489081443	77.7520357523253	51.0461448227262	48.2416264542337	41.1179091547131	38.1327648189462	42.8184235806977	63.1237256713617	66.4281261133017	74.530683937616	78.6608657372322	67.8017509877557	68.60205361926	83.1584074402401	86.2027130968167	81.3815498035112	87.5952870102035	93.4926781734734	84.9462692552563	31.4272585087114	20.3254817602675	14.6375762307452	41.7423771130257
Rv2682c	1917	29454	29439	0	25020	101	79	133	80	89	167	342	213	309	232	380	466	1810	849	2130	453	155	217	125	79	304	219	187	201	552	455	641	426	3943	2064	2121	3295	190	179	110	118	381.950028208199	415.883984477196	0	370.589301754294	186.484918212303	152.727421878556	136.871512942054	145.684565534424	178.090336739738	165.561954038181	182.604857388366	215.759281911296	169.986541138285	170.928896229861	174.84168689515	169.734787715092	182.01006510615	183.240650953847	186.214640999841	170.821237526059	177.141086399996	197.739178141523	192.62961147378	178.763181437604	196.768269759121	222.099338294521	191.500702237581	197.494839430577	166.964033832905	167.533709900468	195.833167593718	188.273587310958	197.185325536928	186.500442176443	209.26709362076	195.419677610269	186.466612050905	208.293777021855	184.363212358552	225.596100073965
Rv2683	498	1502	1734	0	2211	21	16	45	19	20	39	109	46	101	65	147	185	701	374	898	286	49	79	24	21	120	49	60	51	295	235	291	133	2081	931	829	1254	68	63	34	38	74.9764660953058	94.2955082910527	0	126.062839513502	149.256895949594	119.070090078264	178.26525748024	133.189481186253	154.054047890473	148.833758624396	224.029643520698	179.366150022644	213.880012838222	184.345962424888	260.358341393819	259.387738892131	271.348620626985	310.726653673748	302.206170393717	415.14753640838	215.564110232036	277.110417293938	142.369528749971	182.92078173793	298.989198738297	191.289882305654	236.522676496001	192.89574183909	343.477771931986	333.082212990915	342.2267699273	226.268558244193	400.6015866163	323.826677508713	314.852810878078	286.28802345133	256.891161282052	282.199723415521	219.357894397694	279.6571626504
Rv2684	1290	4260	4492	0	5313	30	30	53	45	32	62	137	81	158	119	163	232	1033	433	998	281	53	87	38	18	128	65	88	94	314	258	301	202	2318	1252	1048	1823	95	66	53	48	82.0926481961361	94.302084518127	0	116.943958654559	82.3144343110718	86.1873617136272	81.053112935977	121.777897730883	95.1552444644411	91.3415052929211	108.702414187065	121.929082568477	129.165207845289	130.288734946019	111.45034015874	125.575620367237	154.36525484482	138.878313721935	129.657357012447	157.464400579812	90.0110603617205	117.81067549482	87.0219948987224	60.5279397378665	123.118652999832	97.9600299040344	133.91950613386	137.252401078758	141.138631329782	141.170163463383	136.655500568908	132.667202221442	172.263651543771	168.115170084657	153.6575695089	160.668946034633	138.549029186661	114.129943512014	132.00483959719	136.371375275299
Rv2685	1287	3696	4240	0	4278	14	18	37	20	17	40	73	25	84	66	113	116	470	252	606	117	30	39	20	8	62	39	49	51	153	113	130	99	1100	548	559	798	26	24	19	15	71.390067481508	89.2192493951688	0	94.3821614061861	38.5029444096855	51.8329587928108	56.7161466689271	54.2496721308258	50.6690586418316	59.0673693901136	58.0567400223225	37.7201541802966	68.8301806876727	72.4294195562873	77.4432197622261	62.9341687155153	70.3976649452409	81.0136580312393	78.9133373747576	65.7162978802839	51.0684205773055	52.9347862724898	45.9078123008841	26.9640135584383	59.7746082636859	58.9130249772514	74.7426359991635	74.6403103619789	68.9316775435865	61.9744695857122	59.1582253545056	65.17162637687	81.9377559830774	73.755480608646	82.151528458812	70.4951649185094	38.007070207505	41.5985384277736	47.4327985006395	42.7153928965461
Rv2686c	759	1024	1040	0	1032	2	2	7	6	4	9	13	9	31	18	34	39	208	93	225	42	13	13	5	5	16	8	18	10	49	34	55	31	466	245	236	387	7	7	5	3	33.5384167953781	37.1075959338397	0	38.6069601019999	9.32680019861946	9.76562991748609	18.1944865342151	27.5965723448114	20.2157881026234	22.535485495576	17.5311299531373	23.0256941170158	43.0723025110747	33.4950280161487	39.511238709008	35.8781374124058	52.8275539348561	50.6964350723439	49.6817718082579	40.0012247966945	37.5241872937592	29.9196618061899	19.4609204318965	28.5759926298667	26.1566308250631	20.4914869486092	46.5566375079084	24.8164714758498	37.4334855884609	31.6191406966735	42.4395964499714	34.6036435176266	58.8591611555908	55.9134891475415	58.8101942859847	57.9701168200426	17.3510537903827	20.5731902006924	21.1656652348391	14.4860897649156
Rv2687c	714	390	360	0	410	0	1	1	3	3	3	6	2	11	7	7	13	78	28	85	27	2	11	1	0	8	4	5	6	19	16	25	16	144	97	67	145	4	1	2	3	13.5784679671085	13.6544919103673	0	16.304719445722	0	5.19055539731928	2.76302826720074	14.6679260572212	16.1174192961041	7.98526306776011	8.60124604682042	5.43930962801587	16.2469799252265	13.8468007975255	8.64735587662546	12.7131215200822	21.0588831074347	16.2254245076572	19.9515686785544	27.3357709670088	6.13679339710477	26.9122232729885	4.13748980610909	0	13.9025789889516	10.8914836092398	13.747466491014	15.8283208824958	15.4298375256158	15.8173852620037	20.5065276964148	18.9855718296764	19.3345562017211	23.5323775882321	17.7483906021529	23.0889815597601	10.5397757718291	3.12425997645569	8.99985429313328	15.3990786156456
Rv2688c	906	5039	4469	0	4478	22	24	44	23	21	51	98	50	122	55	117	154	685	306	837	154	78	63	39	31	98	65	67	46	201	168	191	155	1541	839	703	1372	47	42	28	28	138.26126864094	133.583682806188	0	140.340680143357	85.948625671384	98.1736835413502	95.809377530219	88.6227673700096	88.9126508189055	106.981372093236	110.714935317903	107.165206247333	142.007016589065	85.7401241436182	113.904575090119	118.686023931241	145.747568050819	139.742811736478	154.829458129338	122.873519436204	188.614954675253	121.469559227932	127.166160199684	148.424841189433	134.215129279101	139.479512777268	145.176887858086	95.6338063032913	128.639346035275	130.886244270687	123.468309407102	144.945725330456	163.058847577052	160.408009202341	146.760612098874	172.17135607668	97.5976256487422	103.410936174341	99.2964056447685	113.266512025014
Rv2689c	1218	1541	1648	0	1440	11	11	24	15	14	29	30	21	42	43	43	95	293	115	347	76	31	36	10	7	55	30	42	31	89	75	84	63	626	375	336	502	19	14	14	11	31.4513815503398	36.6421690958669	0	33.5693466805108	31.9661144738399	33.4701330792657	38.8729494144104	42.992197064269	44.091330947963	45.2498240506406	25.2105487579219	33.4798885724425	36.3647136884379	49.8621250393653	31.1390007182917	54.4607195091053	46.3723681512522	39.0649075276721	47.7461678031611	45.105767674809	55.7601744874865	51.6309738027241	24.2542505875361	24.9300901219182	56.0297903218524	47.8849710406231	67.6944212040278	47.9397994544556	42.3690456919359	43.4637202781353	40.3907883454901	43.8223004947919	49.2716348416466	53.3305748755705	52.1764318679864	46.8588272606404	29.3478239163863	25.6404784274639	36.9304365821676	33.0991689784567
Rv2690c	1974	3286	3292	0	3054	33	32	58	26	25	45	105	68	103	71	97	153	655	289	748	150	42	63	48	34	79	60	56	54	186	176	200	145	1333	731	735	1097	55	42	46	24	41.3813626611357	45.1631196969147	0	43.9288232580692	59.1713182813631	60.0779177902487	57.9648057757432	45.9803072148352	48.5808737648528	43.3242996229538	54.4440574240229	66.8919354253867	55.0260383927882	50.7996612845389	43.3419144089829	54.1191965200225	63.9636288601434	60.5740962052581	63.5054186023773	54.9300362221218	46.6135158035405	55.750466393367	71.833865569894	74.7144950158399	49.6573499525585	59.0920919224711	55.691864252959	51.5262360642948	54.6351021903663	62.9330009360574	59.3380375896257	62.2332906385005	64.7370534998821	64.1449564134592	70.4243063111785	63.1821595169429	52.4185656737246	47.4621621955183	74.8711282684066	44.5590359942086
Rv2691	684	2392	2357	0	2288	14	20	33	18	27	45	68	64	83	59	104	135	467	222	523	110	29	34	19	16	66	32	51	46	153	133	167	99	1036	606	512	1003	48	33	35	18	86.9339574876634	93.3200013278644	0	94.9790024160379	72.4463296129608	108.364226715964	95.1790526780465	91.867536884701	151.418912860768	125.032408560981	101.7562617118	181.692026872671	127.967640128757	121.827554385246	134.109870086612	137.811266680243	131.613282830575	134.286737043636	128.145075319627	116.252515256058	92.8862895324937	86.8316230961017	82.0602144878303	101.469840496228	119.7268151088	90.9534420701426	146.374340585902	126.672848699973	129.700393272801	137.248770033845	142.991657863456	122.625560156479	145.202328628959	153.464810761238	141.578154308454	166.716973504433	132.024559668175	107.622534452118	164.405233030264	96.4468608032542
Rv2692	663	2167	2208	0	2074	22	15	29	12	28	62	63	36	62	41	84	103	392	183	512	70	19	23	18	11	57	42	40	45	136	98	165	78	784	517	494	703	50	38	22	31	81.2511955002247	90.1896696438621	0	88.8224828941807	117.450158157276	83.8474333413115	86.2914981910385	63.1849122464912	162.000727283918	177.72329084143	97.2602437602002	105.438925096923	98.6180319936823	87.3413588766994	111.750445174852	108.475273561885	113.975493583434	114.202026342356	129.423388495817	76.3220955774036	62.7841170626873	60.5995517056105	80.2036485491916	71.9701244243611	106.675558011379	123.157545427557	118.439711307198	127.844130204774	118.940933800698	104.333906632063	145.754089165286	99.6742521058012	113.363295336587	135.073234721351	140.92751940814	120.55265597409	141.881596928469	127.854331344187	106.613658549425	171.364105620262
Rv2693c	672	1313	1308	0	1238	3	3	6	6	6	10	26	12	33	13	23	32	151	74	167	32	22	18	7	3	23	11	13	13	40	37	29	34	259	181	139	227	11	15	9	7	48.5713114573445	52.7120281456472	0	52.3093179046745	15.8014315865004	16.5448953289552	17.6143052034047	31.169342871595	34.2495160042213	28.2811400316504	39.601570340569	34.6755988786012	51.7872485116593	27.3227051451173	30.1885370335764	33.249702437138	43.3158276737059	45.561571496948	41.6488996164822	34.4228226991963	71.723772828662	46.7905700087187	30.7725804329364	19.3653378625614	42.4680342553131	31.8235536707474	37.9773761814263	36.4381136982455	34.5141102546669	38.8638098820326	25.2742953858312	42.8658613966913	36.948806838619	46.6553645869782	39.1226184635144	38.4053361375492	30.7959073333132	49.7928933747625	43.0305533390435	38.1768824012881
Rv2694c	369	4016	3820	0	4990	63	57	106	55	52	105	217	121	255	172	249	325	1452	509	1416	304	211	218	118	110	251	157	160	125	436	393	434	299	2867	1372	1130	2454	97	116	57	56	270.552601849199	280.354965339421	0	383.974041406471	604.308407991039	572.480280650678	566.712822153986	520.333745498713	540.566886744132	540.790580117412	601.924056008249	636.753002713826	728.772514162597	658.342203771782	595.191177654562	614.984333695032	758.541232930464	570.726009206331	643.121784526279	595.542818730811	1252.75402770653	1032.01315025553	944.693200933071	1293.1217477873	844.016528091455	827.17718809523	851.225242240349	638.065780832316	685.119118681258	751.759813565172	688.832604493683	686.509787877761	744.854171523238	644.050661985665	579.207883575175	756.10686055178	494.555413553754	701.256662032428	496.309037970106	556.203034659417
Rv2695	708	883	800	0	732	8	3	18	6	4	11	26	10	34	20	27	48	125	58	144	16	15	13	15	7	20	13	14	18	30	36	47	30	287	174	172	281	18	10	4	6	31.0035784132956	30.6004620966801	0	29.3565833294326	39.9945839025547	15.7036294647711	50.1559876978304	29.5844610306664	21.6720101269649	29.5274275584689	37.5879311707096	27.4270273616055	50.6435136960449	39.8975616199887	33.6367487065346	47.338559402027	34.0342118886454	33.8946367893008	34.0867478440386	16.3362548402966	46.4160009060679	32.0748916820595	62.5882991856333	42.8882058877067	35.0509936373992	35.6972990328261	38.8191172441176	47.8873775851779	24.5693666219663	35.890719524589	38.8789862393382	35.8996246991233	38.8614111321434	42.5704534633876	45.9491599854372	45.1240475965411	47.8309315746991	31.5073675591718	18.15224848954	31.0591585637598
