gene_id	length	DMSO_A_S1_NumReads	DMSO_B_S2_NumReads	DMSO_C_S3_NumReads	DMSO_D_S4_NumReads	gef_A_S5_NumReads	gef_B_S6_NumReads	gef_C_S7_NumReads	gef_D_S8_NumReads	pel_A_S9_NumReads	pel_B_S10_NumReads	pel_C_S11_NumReads	pel_D_S12_NumReads	pozi_A_S13_NumReads	pozi_B_S14_NumReads	pozi_C_S15_NumReads	pozi_D_S16_NumReads	DMSO_A_S1_TPM	DMSO_B_S2_TPM	DMSO_C_S3_TPM	DMSO_D_S4_TPM	gef_A_S5_TPM	gef_B_S6_TPM	gef_C_S7_TPM	gef_D_S8_TPM	pel_A_S9_TPM	pel_B_S10_TPM	pel_C_S11_TPM	pel_D_S12_TPM	pozi_A_S13_TPM	pozi_B_S14_TPM	pozi_C_S15_TPM	pozi_D_S16_TPM
Rv3133c	654	416	525	385	515	0	668	517	640	1105	649	985	670	591	498	1062	424	62.0651271361798	69.9595811172009	71.0849278268592	54.0265946699538	NA	51.1929689873826	70.9867370717877	66.4933757449865	79.0482876228155	71.7316863228741	85.9962721183741	76.5828214309079	67.618343709412	70.1667826827115	72.118626289898	61.6504333904788
Rv3134c	807	668	877	566	740	0	957	749	827	1553	1011	1453	949	829	631	1438	776	80.7671939705377	94.7090987818953	84.6910353372326	62.9124066276172	NA	59.4360591899567	83.3436857086253	69.6318816191951	90.0338574840776	90.5569346159594	102.804759793118	87.90771382827	76.8662673173963	72.0503000273841	79.1381746016928	91.4399989110658
Rv3135	399	3181	2811	1317	3032	0	2926	1707	3550	2814	1944	2032	1729	2186	1741	2964	2205	777.898332374223	613.979110482756	398.572586439961	521.356046989815	NA	367.547124645939	384.171412858685	604.549148132578	329.958358376426	352.182244634817	290.784967275363	323.933904380885	409.951101841315	402.073864870474	329.917977248702	525.51331441462
Rv3136	1143	5025	5841	2565	5426	0	5636	3144	6222	5279	3514	4532	2845	3453	2822	4928	3212	428.965043416416	445.35529609106	270.979030527626	325.695436047494	NA	247.136195956157	247.002145910978	369.879219516883	216.079401571629	222.228430458369	226.393948445642	186.067425391403	226.050329308102	227.504896432309	191.480761544707	267.225151456863
Rv3136A	333	138	157	90	128	0	246	171	242	359	225	337	179	158	152	310	121	40.4358819465704	41.0885735446987	32.6356916804253	26.3720475408098	NA	37.0256317210897	46.1122481496175	49.3795682826929	50.43803420926	48.8407558980132	57.7838947038777	40.1830692198049	35.503212309675	42.0609738227564	41.3445374584017	34.5532706946722
Rv3137	783	341	396	257	463	0	546	279	570	615	372	544	419	334	322	681	343	42.4937133533132	44.0756848654313	39.63381764868	40.5692839818259	NA	34.9496220927695	31.9968231262017	49.4640018562741	36.7469493302504	34.3419751816222	39.6696419591272	40.0024479621547	31.918281516293	37.8943165550756	38.6265595231497	41.6562703891027
Rv3138	1089	261	329	304	341	0	535	348	412	740	552	705	632	522	395	754	346	23.3853941764301	26.3289575069547	33.7085638219857	21.4834790691114	NA	24.6228038674652	28.6956312973987	25.706650464496	31.7915554374994	36.6399852510936	36.9642909814516	43.3833921527272	35.8671954466504	33.4232890615259	30.7499308454943	30.2131665482681
Rv3139	1407	1820	2213	913	1872	0	1793	1049	1775	2236	1219	1670	1440	2512	1987	4393	2031	126.214530929918	137.073329502267	78.3558138348577	91.2829907815823	NA	63.870129336128	66.9492644832643	85.7196553322312	74.3507987634539	62.6258596522556	67.7709411479555	76.5072695273864	133.591963708554	130.131890408283	138.665296025024	137.266276034425
Rv3140	1206	1360	1643	752	1668	0	1760	922	1545	1847	1122	1412	1249	2307	2015	3781	1913	110.033180810698	118.728751514202	75.2948163612068	94.8913996052132	NA	73.1437063972018	68.6511841396549	87.0477063303362	71.6518692019003	67.2495900613639	66.8510960385621	77.4193353562429	143.138045510181	153.95993241141	139.238727896438	150.839709697767
Rv3141	972	1760	2058	1307	1982	0	2569	1736	2269	3490	2203	3079	2116	1822	1471	3291	1544	176.676370931338	184.520554442948	162.369281273013	139.899286339536	NA	132.467531315294	160.379138138739	158.615048057733	167.983683004275	163.829582469258	180.869178930373	162.736026037501	140.260991247329	139.45252328528	150.37037911282	151.052896253844
Rv3142c	429	1291	1447	963	1380	0	2040	1630	1780	3258	2150	2483	1977	1821	1273	2893	1146	293.630400264796	293.952314686601	271.058818243645	220.698767608241	NA	238.333164106076	341.188772654083	281.928425743931	355.305331736727	362.26406822256	330.476490859701	344.495604605169	317.61971352425	273.433096433426	299.496546407722	254.024351383371
Rv3143	402	313	285	248	329	0	345	245	468	410	259	235	220	357	225	368	233	75.9714388097391	61.7851993576644	74.4938076765131	56.1497670325812	NA	43.0134864324454	54.7273539508095	79.10354672349	47.7161879362953	46.5712401761852	33.3782030504152	40.9101371778385	66.4503020118784	51.5746671849637	40.6557935989598	55.1160256553784
Rv3144c	1230	2352	2704	1780	2433	0	4212	2506	3593	5471	3135	4191	3175	2890	3119	4901	2903	186.579649550283	191.587522417276	174.746882444944	135.711018959865	NA	171.630652883447	182.953353569912	198.485260645116	208.098782883576	184.236861150896	194.551100818836	192.962504016756	175.8116004449	233.663152859478	176.962102024253	224.434671956386
Rv3145	387	4685	5627	3427	5246	0	7039	5150	6454	10313	6079	9229	6163	5548	4417	10636	4429	1181.21974317968	1267.1604093368	1069.29536676647	930.026739056371	NA	911.615296117958	1194.98012850668	1133.16760972232	1246.75750026583	1135.44282572081	1361.6479108562	1190.4619276681	1072.70494702397	1051.71096861678	1220.5850348897	1088.28524477186
Rv3146	555	1367	1657	1025	1662	0	2441	1503	1794	3024	1860	2587	1897	1864	1650	3524	1416	240.329785308529	260.192737695156	223.01055981624	205.454732872621	NA	220.437968368731	243.181434978509	219.637054956573	254.915791836438	242.250149254146	266.148846763677	255.510443497106	251.308814222408	273.949763714005	281.996419361434	242.61536183631
Rv3147	711	2206	2567	1943	2593	0	3256	2553	3228	4805	3204	4203	3116	2834	2258	5371	2159	302.738722825442	314.645781399818	329.987694880092	250.213668227139	NA	229.523098935017	322.437565508996	308.48928326246	316.178058315761	325.736929968927	337.52887538199	327.613776712379	298.253151447516	292.640416305463	335.495136606606	288.756033361491
Rv3148	1323	6956	7644	5753	7889	0	10654	8205	10486	15317	9632	12078	9610	8951	7097	15214	6482	513.017046650533	503.5313089172	525.084351231067	409.110122918239	NA	403.612354769927	556.907620420163	538.550167579012	541.653813301872	526.260436884582	521.262309869741	542.997526792309	506.251716834768	494.304916538837	510.721622493056	465.90482508495
Rv3149	759	2940	3527	2115	3084	0	3655	2531	4035	5501	3307	4447	2911	3043	2139	5077	2575	377.952847409171	404.976039803351	336.4830108632	278.772999084739	NA	241.355504955247	299.443429891633	361.225099472347	339.084396782349	314.946300444005	334.538801468948	286.704650548117	299.995660466199	259.686263619805	297.07497196315	322.614202995612
Rv3150	1338	8483	9310	6129	8759	0	10419	8055	11543	17450	10750	13544	10392	10033	7893	16225	8622	618.62208532131	606.400028374327	553.131069465254	449.134614095866	NA	390.284701557892	540.597273120575	586.190449470693	610.164947235258	580.759660939754	577.978887543043	580.600402608858	561.086080638439	543.58311553745	538.554016701468	612.773436833755
Rv3151	2421	19551	21362	13018	20353	0	24836	16233	27611	33293	18883	23655	19316	19912	15318	31388	16887	787.963777104782	768.975966620619	649.29793758545	576.782077518871	NA	514.160211090827	602.099710773526	774.931835303344	643.377810091736	563.793800314264	557.890936661207	596.426203128508	615.42465413108	583.025090237438	575.79717765367	663.293497255656
Rv3152	1233	6548	7644	5248	7601	0	9318	7841	10656	14306	8220	13291	8341	7841	7022	16670	6104	518.176437876192	540.285419057141	513.955236637329	422.946825629261	NA	378.76621405119	571.048239058462	587.22872491868	542.829049543824	481.895458193731	615.482521753598	505.695806932615	475.842439510578	524.780534613217	600.444955473689	470.759913123624
Rv3153	636	752	1023	778	1128	0	2014	900	1347	1784	999	1843	1349	1264	1354	2857	1133	115.369973265112	140.179389247722	147.712424640365	121.683053084084	NA	158.71353109711	127.071984722134	143.908562898086	131.233789959722	113.540934607438	165.45860661856	158.558358856972	148.711568542412	196.174031768786	199.505008073198	169.402891874866
Rv3154	789	1247	1725	1136	1549	0	2056	1472	1972	2825	1785	2724	1624	1462	1251	3344	1056	154.213188719855	190.536306204044	173.858478163706	134.695326821509	NA	130.604370596621	167.53101749188	169.826736331195	167.513335280391	163.532964425059	197.129328770332	153.866235950441	138.651689368982	146.103384180553	188.230477026363	127.272607162954
Rv3155	300	956	849	735	930	0	1101	970	1336	1989	1592	1540	1146	1167	891	2294	979	310.934351350889	246.633508425405	295.842545083056	212.686442784203	NA	183.940629197809	290.345365980662	302.594729671497	310.185480631928	383.58878472221	293.103233254625	285.560195708073	291.074659047998	273.675813950291	339.604030683311	310.319782902424
Rv3156	1902	5266	6630	4375	6053	0	8180	6162	8342	11247	6739	10777	6807	6309	5149	13490	4701	270.14840591941	303.78663353443	277.75513095525	218.342498248496	NA	215.553160281315	290.921354381092	298.013425229938	276.652194377221	256.111474193025	323.5254972331	267.534346896468	248.201733790411	249.455077595098	314.993878827903	235.032415653695
Rv3157	1662	10361	11271	7057	10284	0	12603	9862	14985	19510	12693	17419	11128	10085	8058	20609	8427	608.278857141398	591.013057081966	512.723996328771	424.530759208249	NA	380.062062021067	532.841936674474	612.635112103508	549.204626086881	552.048650799009	598.429980315804	500.518812545194	454.045817208346	446.761985845508	550.714583354502	482.158691827792
Rv3158	1596	7672	8539	5520	7829	0	9135	7724	11345	15201	9394	13052	8860	8487	6725	15869	6833	469.037724455756	466.272467485971	417.638701053263	336.551491744992	NA	286.871410085497	434.58406457535	483.000710250993	445.602079395882	425.46296374736	466.944561131648	414.987621864465	397.901990087745	388.274948485631	441.588088812386	407.123863650238
Rv3159c	1773	1034	1044	841	1055	0	3145	2255	2371	2483	1495	2087	1635	8026	7110	16789	6932	56.9041407898143	51.3165449540762	57.2772034980144	40.8245905677154	NA	88.9044537003136	114.209499936573	90.8654903455931	65.520306559944	60.9503984771258	67.2101487466107	68.9355634078807	338.723412385327	369.522454700525	420.549160920205	371.79011959778
Rv3160c	642	195	193	151	215	0	914	551	654	546	372	453	324	2445	2135	5597	2162	29.6368232674223	26.1991937332008	28.4011852676848	22.9763768458464	NA	71.3547306555625	77.0692247111209	69.2179728878082	39.7892315269103	41.8843716000158	40.2887985994493	37.7263066209226	284.969664757608	306.438141951117	387.187168422804	320.234919589434
Rv3161c	1149	267	391	302	443	0	2233	1354	1718	1073	589	888	693	7327	6681	14035	5095	22.673747176193	29.6566692789654	31.7381391503109	26.4522008347797	NA	97.4047862965086	105.818854280589	101.596626376939	43.6905618917176	37.0543635608495	44.1279833050943	45.0866028792837	477.156625934853	535.798399721584	542.491659550089	421.669496472355
Rv3162c	438	25	47	26	48	0	67	51	54	102	58	94	63	57	58	150	47	5.56926605130697	9.35167473094377	7.16793045583771	7.51874300606992	NA	7.6667675439844	10.4558774643509	8.37714061718729	10.8951696744618	9.57189608740972	12.2539156404264	10.7522844973634	9.73768095557974	12.2020795543847	15.2096011639944	10.204031088764
Rv3163c	1272	467	428	301	435	0	649	473	707	1101	666	1017	609	488	409	982	439	35.8229903688879	29.3239387087121	28.5741901135925	23.462822735628	NA	25.5722645685264	33.391693763094	37.7666495801584	40.4956285722123	37.8469782024793	45.6514929275842	35.790230001444	28.7069800034403	29.6289434983136	34.2866499698775	32.8190068548394
Rv3164c	963	249	276	240	292	0	482	325	407	789	501	633	486	427	385	699	310	25.2292957045749	24.9774696731034	30.0939711445667	20.803417175154	NA	25.0860541035603	30.3055027599689	28.7173445110478	38.3317505185986	37.6058605225949	37.5317284966172	37.7263066209226	33.1784722158142	36.8395580487681	32.2367733580537	30.6114169203591
Rv3165c	483	28	44	27	48	0	68	36	56	105	61	78	72	59	55	138	36	5.65643717211004	7.93909851613358	6.75011511154139	6.81823899929322	NA	7.05624067643248	6.69298404002295	7.87801951761253	10.1706826884362	9.1290754502539	9.2208002717838	11.143450126815	9.14028372576701	10.4928998523998	12.6891529711039	7.08766848190082
Rv3166c	960	481	490	369	455	0	688	524	715	1118	777	951	701	595	420	811	415	48.8884097148854	44.4826336603536	46.4140727617549	32.5175844982568	NA	35.9193780903986	49.0144883292097	50.6070433465383	54.4851947188435	58.5051204713326	56.5627383979603	54.5859776372597	46.3767732791235	40.3141981829133	37.5189174046651	41.1078619460246
Rv3167c	627	71	64	57	53	0	90	87	128	173	118	135	80	80	66	136	55	11.0489974904972	8.89565801546764	10.9774599288703	5.79944511373296	NA	7.19426733756731	12.4599451686073	13.8713453707245	12.9088186339036	13.6037473844163	12.2938347385119	9.53798761518985	9.54722685815255	9.69965670566335	9.63323255860521	8.34148118118445
Rv3168	1137	110	153	136	153	0	258	194	209	306	199	247	209	214	174	359	137	9.43983248379841	11.7272615584024	14.4435180770361	9.23228239168809	NA	11.3728901605484	15.3216551968687	12.4899867484048	12.5912514971353	12.6513451425531	12.4038821598006	13.7410566299178	14.0834191443843	14.1016117277586	14.0227974566333	11.4579818019119
Rv3169	1125	293	343	289	335	0	592	398	510	716	505	589	448	481	445	741	394	25.412486735233	26.5709598397845	31.0198623234478	20.4300955792711	NA	26.3742906412601	31.7683726901178	30.803056313865	29.7761426690076	32.4476275183779	29.8939921016405	29.7686952128485	31.9924389607739	36.4491544206149	29.2527273160516	33.3036416652516
Rv3170	1347	777	943	590	804	0	1036	781	1128	1618	971	1422	915	883	677	1467	631	56.2840694336183	61.0112246413722	52.8906569698356	40.9511938114565	NA	38.5481697846925	52.0652379470753	56.9007066717537	56.1977409899726	52.1069587868722	60.2772102056629	50.7794282180075	49.0510043149076	46.3128003730318	48.3685641649095	44.5461104147975
Rv3171c	900	2688	2515	2126	2804	0	3286	2801	4177	5224	3366	4861	2866	2734	2183	5009	2472	291.419643107109	243.534854216684	285.243197662846	213.75368658312	NA	182.993916907054	279.469886636369	315.353838781897	271.561748084664	270.343352046683	308.392817500158	238.049889732209	227.305946254563	223.507033989333	247.177650347676	261.188458745247
Rv3172c	483	223	315	334	401	0	525	450	386	699	411	560	431	473	428	744	308	45.0494817635906	56.836728013229	83.5014239724009	56.9607049732621	NA	54.4783287518684	83.6623005002868	54.3020631035435	67.7076876115897	61.5090165582681	66.2006173358837	66.7059306202396	73.2771898692847	81.653838851402	68.4110855833429	60.6389414562626
Rv3173c	603	1496	1624	994	1504	0	1825	1211	1886	2654	1523	2344	1797	1630	1446	2923	1545	242.072997783535	234.711494168063	199.050658146382	171.123099527867	NA	151.690072926015	180.339661590287	212.52035487251	205.916687451915	182.568851450013	221.953214043045	222.77429245023	202.267025731768	220.968796294689	215.284211394492	243.645950322059
Rv3174	708	68	53	39	37	0	51	60	107	104	54	92	51	55	38	89	32	9.37147006057214	6.5239144489761	6.65159648232398	3.58547402178581	NA	3.61034348169162	7.60996066697524	10.2689650597693	6.87239350020888	5.5132107505215	7.41951834124628	5.38482044440194	5.81278457279998	4.94572891348089	5.58286885663683	4.29798352386453
Rv3175	1488	67	54	34	74	0	82	72	78	112	76	99	71	61	50	127	63	4.39343229950684	3.16268889751033	2.75911963265962	3.41198334331231	NA	2.76199268887161	4.3450420582407	3.5617860419851	3.52146217814673	3.69194101035519	3.79886103008586	3.56689007615429	3.06747971810955	3.09632858547721	3.79054334385463	4.02611007011201
Rv3176c	957	197	215	125	170	0	234	184	211	325	177	274	202	199	167	359	166	20.0856714943813	19.5790748885697	15.7722125414804	12.1875131537784	NA	12.2550622922698	17.2651479625252	14.9812024760868	15.8883705529908	13.3692000157195	16.3478170239318	15.778791580646	15.5595106683943	16.0799429086049	16.6603142196364	16.4946906868061
Rv3177	861	58	47	37	64	0	76	58	72	87	71	88	58	56	43	107	40	6.57289824703379	4.75729794675189	5.18911288159144	5.09982104012176	NA	4.42407055322955	6.04907907140285	5.68205588900973	4.72741836459022	5.96072779298865	5.83580354912145	5.03569189335067	4.86675710574118	4.6019857889239	5.51926572320374	4.41778794264821
Rv3178	360	11	3	6	9	0	12	6	6	19	14	18	7	6	4	14	3	2.98141375946633	0.726247080169038	2.0125343202929	1.7152132482597	NA	1.67066874839063	1.49662559783846	1.1324653056568	2.46921574158146	2.81105683946343	2.85490162260998	1.45354957093987	1.24710650834618	1.02385265226446	1.72713470995581	0.792440712212522
Rv3179	1290	122	101	84	126	0	169	154	212	315	174	222	167	168	112	232	91	9.22788529357021	6.82334466019282	7.86292478626061	6.70129827227045	NA	6.56611670879109	10.7200159100988	11.1666346418252	11.4242784616621	9.74997787508246	9.82617302665762	9.67745295735381	9.74483225126315	8.00033700374093	7.98728078491193	6.70810277314786
Rv3180c	435	45	49	35	67	0	74	47	91	108	63	105	75	59	57	123	57	10.0938146088515	9.81685708366424	9.71568292555191	10.5672908168644	NA	8.52617154351081	9.70226249633211	14.2143921123819	11.6156210565865	10.4687634021397	13.7822836953585	12.8886168851811	10.1488667575758	12.0744002439464	12.5578858714029	12.4604470609969
Rv3181c	453	138	144	132	133	0	165	125	145	288	174	236	179	161	141	254	164	29.7243900401941	27.7031998792958	35.1860305004851	20.1433432245951	NA	18.2556518863877	24.7785695006368	21.7493336847995	29.744195200089	27.7648376575196	29.7464363327133	29.5385475721745	26.5939268667198	28.6814352256867	24.9021125636013	34.4265633914844
Rv3182	345	104	97	80	112	0	121	76	107	163	105	146	128	159	110	260	108	29.4134732949722	24.5029449657032	28.0004774997272	22.2729140643578	NA	17.5783407439362	19.7814861627345	21.0737022096135	22.1042837095347	21.999575265366	24.1632253275975	27.7348092045173	34.4852060568769	29.3801195867194	33.4699397208828	29.7682076239835
Rv3183	330	31	41	28	37	0	37	23	48	54	38	49	27	34	29	81	35	9.16599932662376	10.827683740702	10.2456292669457	7.69247153764956	NA	5.61952215367758	6.2586161364154	9.88333357664117	7.65575024184108	8.32364882334626	8.47819269744783	6.11623455824049	7.70938568795819	8.09774370427349	10.9011359615393	10.085609064523
Rv3184	327	0	0	0	1	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0.209812018135743	NA	0	0	0.207791799203083	0	0	0	0.228605437107188	0	0	0.543266488059495	0
Rv3185	987	2	3	2	5	0	2	3	3	5	2	3	3	4	2	2	0	0.197717408751567	0.264892552037339	0.244685023743817	0.347560941896596	NA	0.101560410236513	0.272940838511574	0.206528627171453	0.237006790105403	0.146472783645511	0.173550250614589	0.227215738401369	0.303247783184481	0.186720848437288	0.0899939927028647	0
Rv3186	327	1	3	3	2	0	0	1	1	3	0	3	0	2	3	9	1	0.298390034308557	0.799538069910867	1.10781705704196	0.419624036271486	NA	0	0.27461020143825	0.207791799203083	0.429221471255107	0	0.523835160111923	0	0.457653764530707	0.84538292388809	1.22234959813386	0.290803931087164
Rv3187	987	4	5	4	4	0	6	1	3	7	2	8	3	1	6	5	4	0.395434817503133	0.441487586728898	0.489370047487634	0.278048753517277	NA	0.304681230709538	0.090980279503858	0.206528627171453	0.331809506147565	0.146472783645511	0.46280066830557	0.227215738401369	0.0758119457961202	0.560162545311865	0.224984981757162	0.38538150137995
Rv3188	348	79	87	61	101	0	98	86	139	182	139	182	116	108	104	192	80	22.1503153916464	21.7874124050711	21.1663092306667	19.9122457556586	NA	14.1142704605415	22.1913450713979	27.140116807982	24.4680906516058	28.8721847797106	29.8616146732768	24.9179926446835	23.2219832588599	27.538105819527	24.5031919442007	21.8604334403454
Rv3189	621	73	104	77	104	0	145	76	96	177	111	137	134	119	88	192	97	11.4699975990009	14.5951104033971	14.9724775519375	11.4899953506608	NA	11.7027521022532	10.9897145348525	10.5040260234834	13.3348950803942	12.9203854733102	12.596506354189	16.1304879922106	14.3387125114198	13.0578309274309	13.7312573213878	14.8534780839835
Rv3190A	210	723	901	664	1023	0	1720	1042	1097	1921	1112	1735	1256	1249	1071	1768	789	335.931763339349	373.913496704173	381.806511049852	334.221552946604	NA	410.507178175984	445.566820842194	354.946982944432	427.972641164931	382.762678222449	471.738506212221	447.099982310321	445.038865406964	469.948367389389	373.907040881862	357.277555391817
Rv3190c	1266	2906	2437	1966	2591	0	3571	2644	3606	4895	3128	4400	2760	2964	2328	5203	2345	223.972125420314	167.759633589758	187.518600649092	140.414455805399	NA	141.373414703861	187.53924553009	193.538857450162	180.895151734217	178.598221946681	198.444978506855	162.970757581342	175.185956907017	169.44518775865	182.524344534193	176.139665415959
Rv3191c	1035	153	192	150	162	0	283	172	216	277	211	279	186	211	214	307	170	14.4239147888806	16.1668915237629	17.5002984373295	10.7387264238868	NA	13.7043262549145	14.9228755262734	14.1804351317026	12.5212404653193	14.7362234317213	15.391643530593	13.434048208438	15.2544622180315	19.0525623986605	13.1734249927064	15.6191212841888
Rv3192	462	11	9	7	13	0	19	18	13	18	7	20	14	14	9	37	13	2.32317955283091	1.6977204471484	1.82957665481172	1.93054304998927	NA	2.06121468957286	3.49860529364836	1.91195441214785	1.82279767662883	1.0952169504403	2.47177629663202	2.26527205860759	2.26746637881123	1.79506633838575	3.55680802977913	2.67577383344488
Rv3193c	2979	8739	9383	6548	8803	0	12021	9066	13994	18906	12325	15911	10922	10178	7597	18160	8099	286.235373182931	274.496529837909	265.419430599756	202.739472634174	NA	202.246817969827	273.281121248812	319.188710722281	296.918383274537	299.061506658496	304.963677189308	274.072825443336	255.650554722002	234.991196352059	270.7360063254	258.528794691207
Rv3194c	1023	1225	1347	947	1174	0	1627	1199	1902	2391	1471	1893	1207	1329	1110	2134	1193	116.840261967889	114.751298180375	111.781231748819	78.7354976913739	NA	79.7119663821571	105.246574299608	126.331320314325	109.348260622712	103.939621554689	105.656476473132	88.1994637012697	97.2084779819396	99.9832648692278	92.6444609395652	110.895222248626
Rv3195	1419	87	148	86	156	0	189	111	186	242	140	218	153	164	149	277	111	5.98231013815655	9.08960404778162	7.31830661924689	7.54258679995809	NA	6.67561085509153	7.02433155856531	8.90649246732199	7.97886114782748	7.131645258681	8.77193169455922	8.06015406899909	8.64801130523353	9.67573225290097	8.66957984882682	7.43855552267146
Rv3196	900	34	41	28	40	0	58	59	79	91	72	74	59	50	40	93	29	3.68611155715837	3.97015070492407	3.75673073121341	3.04926799690613	NA	3.22995958022189	5.88672735149796	5.96431727645915	4.73049752597711	5.78274549832477	4.69472711273642	4.90053855345442	4.15702169448726	4.09541060905786	4.58924365788259	3.06410408722175
Rv3196A	201	526	691	434	616	0	947	656	695	1359	868	1074	864	779	771	1325	535	255.341704881296	299.604019341376	260.728326867796	210.262957398602	NA	236.137806675512	293.070564830457	234.944294755665	316.323411733782	312.153177397133	305.090979371455	321.330532015023	289.998797015424	353.458385774285	292.76590499251	253.107928975343
Rv3197	1344	10138	11055	7019	10214	0	14258	9927	16044	26682	15765	23537	14833	11073	8483	20807	9004	736.012322081242	716.844774220421	630.624035452493	521.404408265612	NA	531.705245860572	663.25903168493	811.128275176684	928.81035362138	847.88860473484	999.937790050166	825.019162720067	616.482605665947	581.607726506213	687.560431952498	637.065729710853
Rv3197A	279	575	581	435	567	0	659	514	660	857	599	689	433	594	417	873	452	201.092423659019	181.48367895837	188.269339640303	139.430238245627	NA	118.383946794562	165.433453180424	160.737011125481	143.709194603417	155.191064224755	141.005535338945	116.016030270408	159.307799130673	137.724695482026	138.966691409348	154.057291148413
Rv3198A	255	1984	1539	1782	1994	0	2821	2812	2919	4651	3104	3289	2294	2988	1952	3978	1726	759.160414816839	525.973767708306	843.843802061633	536.491798749779	NA	554.465475201173	990.237924969826	777.803818167577	853.324266062814	879.884413078435	736.452661706999	672.492648551811	876.789234573736	705.374250783612	692.827752222274	643.648314954736
Rv3198c	2103	2469	2966	2119	2735	0	3526	2744	4430	6190	3588	5477	3416	3163	2497	5601	2472	114.554956381103	122.912915251433	121.670762473628	89.226975444418	NA	84.0339230645559	117.168063922075	143.133275436794	137.708045111999	123.326740656142	148.704671298477	121.426337909042	112.542022422224	109.410559459531	118.284265463165	111.77822770838
Rv3199c	942	1038	1125	846	1234	0	1439	1135	1698	2453	1415	1832	1237	1301	1115	2066	959	107.517341597894	104.079995565626	108.446116876929	89.8757175521218	NA	76.5634499660547	108.195544811889	122.479368726449	121.830094819296	108.579947984734	111.044156531242	98.1641939537371	103.343029768049	109.069653561294	97.4047400573806	96.8089991097846
Rv3200c	1068	1807	1848	1342	1831	0	2426	1730	2408	3652	2442	2900	2092	2025	1612	3485	1665	165.089315526731	150.798270129481	151.731520102981	117.623799908746	NA	113.849505157182	145.458555295536	153.200924495594	159.980648520204	165.27931304903	155.041473887059	146.428203968196	141.875880865225	139.082905234577	144.921295285618	148.248739981331
Rv3201c	3306	226	227	205	255	0	287	208	342	605	377	684	308	258	224	531	186	6.67018158362704	5.98395960792637	7.48765037495542	5.29194650098274	NA	4.35101570588123	5.64969372686752	7.02909500062842	8.56170899029583	8.24294862699803	11.813386024593	6.9643754397119	5.83944608263727	6.24345718985227	7.13333054954527	5.35005344724244
Rv3202c	3168	260	256	175	289	0	320	221	391	628	359	673	308	248	201	431	206	8.00792951922775	7.04239592891188	6.67033155400107	6.2587958175133	NA	5.0626325708807	6.26428517277084	8.38624875969336	9.27432706766242	8.19131010850139	12.1297272223265	7.26774785469935	5.85762147859568	5.8464313382147	6.04216769473178	6.18343889074923
Rv3203	675	225	267	165	234	0	317	200	357	502	291	394	235	215	216	431	176	32.5245137396327	34.4725280720237	29.5171700309625	23.7842903758678	NA	23.5378663662147	26.606677294906	35.9368990328425	34.7942821690917	31.1625729631946	33.3283330165432	26.0254589844472	23.8335910483936	29.4869563852166	28.3579070472745	24.7945893954496
Rv3204	306	79	129	94	104	0	180	122	169	225	142	238	152	145	169	303	138	25.1905547591273	36.7395581732572	37.0937698250063	23.3179317410469	NA	29.4823896774817	35.8016319482927	37.5267915011763	34.4008385050049	33.5437034625048	44.4095807961553	37.1326949214891	35.4569497470972	50.8914994802043	43.9766232871102	42.88502677856
Rv3205c	879	1479	1975	1224	1821	0	2330	1589	1994	2840	1948	2582	1803	1954	1470	3434	1498	164.17664102702	195.814059158205	168.146212152799	142.134394770463	NA	132.85522811434	162.330244024937	154.138963787008	151.160180479785	160.193234225493	167.72141045686	153.334951325475	166.337618928903	154.102054487587	173.505039317063	162.058182511175
Rv3206c	1179	3118	3267	2516	3442	0	4254	3065	4279	5576	3692	4984	3537	3744	2962	6312	2817	258.044360916475	241.491013833308	257.686328236994	200.297336743338	NA	180.840327115871	233.443127601776	246.60656706898	221.267126959554	226.355983670643	241.371156693607	224.261933802151	237.616629376493	231.500118779187	237.76825058323	227.206665272537
Rv3207c	858	11274	9493	7329	10601	0	13150	9137	12389	16505	9967	10692	9749	11811	7735	14477	9355	1282.1026849672	964.23266182443	1031.45902331655	847.691172251798	NA	768.157134312475	956.270495625878	981.126760264483	899.986878501332	839.694411156803	711.529327481257	849.389896129438	1030.04020769767	830.71681104185	749.362513367541	1036.82277800673
Rv3208	687	1428	1512	1101	1546	0	1864	1377	1850	3338	2163	2669	2023	1860	1402	3071	1367	202.816618428801	191.805342395735	193.519675689299	154.394159057321	NA	135.988058820967	179.987200718215	182.974743708741	227.31993965706	227.58512578014	221.826271637439	220.127070393863	202.58673410689	188.049094123334	198.528909330292	189.216847789435
Rv3208A	273	986	1162	837	1139	0	1523	1171	1620	2149	1310	1877	1318	1332	1125	2297	1115	352.408467552504	370.944662486339	370.217851886847	286.245844654622	NA	279.607527889992	385.175511004141	403.207427508575	368.283028015631	346.858818809773	392.575116896626	360.900157205416	365.087004201562	379.725571581601	373.679286854176	388.383030381082
Rv3209	561	1487	1207	1270	1657	0	1956	1624	2068	2560	1850	2850	1377	1704	1110	3220	1231	258.630758988416	187.503791607279	273.360276660104	202.645871826476	NA	174.750164270164	259.9486599882	250.474679368798	213.493688661364	238.370748037006	290.070218340052	183.487036747215	227.28015938202	182.322424173298	254.913999972088	208.661928713073
